prediction,decision,ground_truth,img_name
0.320760041475296,False,0.0,kos22_Part4
0.2929416000843048,False,0.0,kos22_Part5
0.28281113505363464,False,0.0,kos22_Part7
0.36781400442123413,True,0.0,kos24_Part0
0.3549872934818268,False,0.0,kos24_Part2
0.28725939989089966,False,0.0,kos24_Part3
0.33625712990760803,False,0.0,kos24_Part4
0.34249845147132874,False,0.0,kos24_Part5
0.3056325614452362,False,0.0,kos24_Part6
0.312885046005249,False,0.0,kos24_Part7
0.29969075322151184,False,0.0,kos29_Part1
0.30380409955978394,False,0.0,kos29_Part2
0.3261603116989136,False,0.0,kos29_Part3
0.2853740453720093,False,0.0,kos29_Part4
0.3598320484161377,True,0.0,kos29_Part5
0.30349141359329224,False,0.0,kos29_Part6
0.3251025080680847,False,0.0,kos29_Part7
0.33142733573913574,False,0.0,kos31_Part0
0.3121064603328705,False,0.0,kos31_Part2
0.28745001554489136,False,0.0,kos31_Part3
0.301028311252594,False,0.0,kos31_Part4
0.32177427411079407,False,0.0,kos31_Part5
0.317414790391922,False,0.0,kos31_Part6
0.3511114716529846,False,0.0,kos31_Part7
0.31737762689590454,False,0.0,kos32_Part0
0.30438724160194397,False,0.0,kos32_Part1
0.3151357173919678,False,0.0,kos32_Part3
0.31640055775642395,False,0.0,kos32_Part4
0.3423372209072113,False,0.0,kos32_Part5
0.3286457061767578,False,0.0,kos32_Part6
0.31322750449180603,False,0.0,kos32_Part7
0.292944997549057,False,0.0,kos36_Part0
0.3274289667606354,False,0.0,kos36_Part1
0.277157723903656,False,0.0,kos36_Part2
0.30176764726638794,False,0.0,kos36_Part4
0.30186572670936584,False,0.0,kos36_Part5
0.31492143869400024,False,0.0,kos36_Part6
0.30985549092292786,False,0.0,kos36_Part7
0.26867517828941345,False,0.0,kos39_Part0
0.3365030586719513,False,0.0,kos39_Part1
0.29741498827934265,False,0.0,kos39_Part2
0.34845292568206787,False,0.0,kos39_Part3
0.3286094069480896,False,0.0,kos39_Part4
0.30090734362602234,False,0.0,kos39_Part5
0.33441171050071716,False,0.0,kos40_Part0
0.2780297100543976,False,0.0,kos40_Part1
0.287304162979126,False,0.0,kos40_Part2
0.32832175493240356,False,0.0,kos40_Part3
0.32440185546875,False,0.0,kos40_Part4
0.32724034786224365,False,0.0,kos40_Part6
0.30434557795524597,False,0.0,kos40_Part7
0.3434915840625763,False,0.0,kos42_Part0
0.25555676221847534,False,0.0,kos42_Part1
0.31977584958076477,False,0.0,kos42_Part2
0.3050726056098938,False,0.0,kos42_Part4
0.34952351450920105,False,0.0,kos42_Part5
0.3412461280822754,False,0.0,kos42_Part6
0.2852362394332886,False,0.0,kos42_Part7
0.31172627210617065,False,0.0,kos44_Part0
0.34437593817710876,False,0.0,kos44_Part1
0.3547358810901642,False,0.0,kos44_Part2
0.26495710015296936,False,0.0,kos44_Part3
0.3142213225364685,False,0.0,kos44_Part4
0.3294830322265625,False,0.0,kos44_Part5
0.2948909103870392,False,0.0,kos44_Part7
0.33081337809562683,False,0.0,kos48_Part0
0.31554892659187317,False,0.0,kos48_Part1
0.3134970963001251,False,0.0,kos48_Part2
0.3438641130924225,False,0.0,kos48_Part3
0.3487262725830078,False,0.0,kos48_Part4
0.3263165354728699,False,0.0,kos48_Part6
0.28428563475608826,False,0.0,kos48_Part7
0.49778303503990173,True,1.0,kos01_Part5
0.3405395746231079,False,1.0,kos03_Part2
0.32126888632774353,False,1.0,kos04_Part3
0.36314162611961365,True,1.0,kos06_Part7
0.3553631901741028,True,1.0,kos11_Part4
0.32404422760009766,False,1.0,kos17_Part5
0.3257114291191101,False,1.0,kos22_Part6
0.3651570975780487,True,1.0,kos24_Part1
0.28972920775413513,False,1.0,kos29_Part0
0.3553520739078522,True,1.0,kos31_Part1
0.35731181502342224,True,1.0,kos32_Part2
0.29176637530326843,False,1.0,kos36_Part3
0.343028724193573,False,1.0,kos39_Part6
0.41135552525520325,True,1.0,kos39_Part7
0.3332832157611847,False,1.0,kos40_Part5
0.34805986285209656,False,1.0,kos42_Part3
0.2810590863227844,False,1.0,kos44_Part6
0.31748372316360474,False,1.0,kos48_Part5
