prediction,decision,ground_truth,img_name
0.016233906149864197,False,0.0,kos43_Part5
0.00990182626992464,False,0.0,kos43_Part6
0.010768880136311054,False,0.0,kos43_Part7
0.01188538409769535,False,0.0,kos46_Part0
0.01784389093518257,False,0.0,kos46_Part1
0.016770772635936737,False,0.0,kos46_Part2
0.034311093389987946,False,0.0,kos46_Part3
0.09569569677114487,False,0.0,kos46_Part4
0.007225307170301676,False,0.0,kos46_Part5
0.1517682820558548,False,0.0,kos46_Part6
0.0082746846601367,False,0.0,kos47_Part0
0.006190616171807051,False,0.0,kos47_Part1
0.008461430668830872,False,0.0,kos47_Part3
0.014534267596900463,False,0.0,kos47_Part4
0.01855362206697464,False,0.0,kos47_Part5
0.013658890500664711,False,0.0,kos47_Part6
0.006472023203969002,False,0.0,kos47_Part7
0.4100533723831177,True,1.0,kos02_Part6
0.2215425670146942,True,1.0,kos08_Part2
0.978611171245575,True,1.0,kos09_Part6
0.9682807326316833,True,1.0,kos10_Part3
0.9255397319793701,True,1.0,kos15_Part3
0.9810139536857605,True,1.0,kos19_Part5
0.9681388139724731,True,1.0,kos21_Part5
0.942168116569519,True,1.0,kos25_Part4
0.9688535332679749,True,1.0,kos27_Part0
0.8507478833198547,True,1.0,kos28_Part3
0.9701989889144897,True,1.0,kos30_Part0
0.9629559516906738,True,1.0,kos37_Part0
0.8070035576820374,True,1.0,kos38_Part0
0.6780851483345032,True,1.0,kos38_Part1
0.962664008140564,True,1.0,kos41_Part7
0.9827069044113159,True,1.0,kos43_Part1
0.9405733942985535,True,1.0,kos46_Part7
0.9755081534385681,True,1.0,kos47_Part2
